Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
23508	-749.4432	-818.7649	69.32172	0.142494	0.106989	0.0138927	0.0607895	0.00360452	0.00355053	0.00975117	0.00579968	0.0393605	0.0277776	0.0196598	0.00995813	0.00992953	0.0138618	0.0488678	0.0116917	0.0292003	0.0442022	0.00346954	0.044372	0.036447	0.0242224	0.013272	0.00380737	0.0074907	0.00520802	0.0487691	0.0933799	0.0218051	0.0731339	0.00708077	0.385103	0.0415142	0.0410178	0.0553187	0.00258328	0.00963744	0.11372	0.0974059	0.0216239	0.0385772	0.0111795	0.0399094	0.0404415	0.00799853	0.0113264	0.134906	0.0901467	0.048951	0.0421583	0.0617426	0.7867179	1.213282	0.110355	0.341324	0.715083	1.39844	2.92977	9.0617	1.593684	1.542207	0.0625219	0.0469434	0.00609568	0.0266726	0.00158155	0.00155787	0.00427852	0.00254473	0.0172702	0.012188	0.00862613	0.00436933	0.00435678	0.00608214	0.0214417	0.00512996	0.0128122	0.0193946	0.00152233	0.0194691	0.0159919	0.0106281	0.00582336	0.00167056	0.00328669	0.00228512	0.0213984	0.0409723	0.00956741	0.032089	0.00310683	0.168972	0.0182152	0.0179974	0.0242722	0.00113347	0.00422862	0.0498968	0.0427388	0.00948793	0.0169265	0.00490523	0.017511	0.0177445	0.00350952	0.00496969	0.0591927	0.0395537	0.0214782	0.0184978	0.0270908	0.12054	0.87946	0.1205403	2.279099
23544	-747.1477	-817.2514	70.10371	0.0216107	0.0083066	0.0159819	0.0249157	0.00374498	0.000336241	0.00203684	3.35351e-05	0.0143557	0.00400482	0.00878801	0.00229788	0.00353042	0.000727335	0.0117923	0.00568905	0.00764863	0.00447326	0.0191673	0.0239287	0.0144466	0.0049042	0.000836298	0.00621362	0.0111732	0.00590807	0.0056511	0.0265761	0.000466053	0.000390921	0.00396962	0.0730522	0.00471305	0.0180732	0.00467703	0.00523419	0.0117756	0.00443236	0.00672822	0.0051264	0.00854656	0.00180668	0.00599039	0.00387204	0.00267167	0.00567583	0.0402117	0.00570703	0.00245881	0.00882748	0.0106365	0.639789	1.360211	0.0322051	0.187202	0.592891	1.68665	5.34181	31.0509	2.484197	2.12603	0.0437355	0.0168108	0.032344	0.0504242	0.00757906	0.000680481	0.00412214	6.7868e-05	0.029053	0.00810492	0.0177851	0.00465043	0.00714483	0.00147197	0.0238651	0.0115134	0.0154792	0.00905293	0.0387905	0.0484267	0.0292368	0.00992506	0.00169249	0.0125751	0.0226121	0.0119567	0.0114366	0.0537845	0.000943193	0.000791141	0.00803368	0.147842	0.00953822	0.0365764	0.00946533	0.0105929	0.0238314	0.00897016	0.0136165	0.0103747	0.0172964	0.00365634	0.0121233	0.00783619	0.0054069	0.0114867	0.0813801	0.0115498	0.00497611	0.017865	0.021526	0.289443	0.710557	0.2894426	0.4941227
23580	-747.1409	-817.0171	69.87624	0.0421913	0.129413	0.0319886	0.0388383	0.00764974	0.00185831	0.0011741	0.00231575	0.0350881	0.00488499	0.0423171	0.00473756	0.00247463	0.00240862	0.0256096	0.00929167	0.00580016	0.00843386	0.0230901	0.0212783	0.0320577	0.00501557	0.00906929	0.0199886	0.00378712	0.00630976	0.00358375	0.021693	0.00265511	0.0032802	0.0272125	0.158708	0.00678884	0.0598522	0.0205341	0.00734404	0.0252671	0.004485	0.0378445	0.0144099	0.0226372	0.0198486	0.0272925	0.0216671	0.00483677	0.0220411	0.105736	0.00267594	0.0067571	0.0267882	0.026125	0.6533838	1.346616	0.0459403	0.222612	0.625817	1.59791	4.49212	21.7674	2.22735	2.060988	0.0352435	0.108102	0.0267209	0.0324427	0.00639004	0.0015523	0.000980754	0.00193441	0.02931	0.00408056	0.0353486	0.00395742	0.00206713	0.00201199	0.0213924	0.00776158	0.00484504	0.00704504	0.0192878	0.0177744	0.0267787	0.00418965	0.00757582	0.016697	0.00316349	0.00527071	0.0029936	0.0181208	0.00221788	0.00274004	0.0227314	0.132573	0.0056709	0.0499962	0.0171527	0.00613468	0.0211063	0.00374644	0.0316125	0.0120369	0.0189095	0.01658	0.0227982	0.0180991	0.00404028	0.0184115	0.0883246	0.00223529	0.00564439	0.0223769	0.0218229	0.206219	0.793781	0.2062192	1.197136
23616	-763.2808	-833.3479	70.06716	0.00183719	0.00868236	0.0213647	0.0158746	0.00143999	0.000697713	0.000675974	0.0012043	0.000435477	0.00485068	0.0168997	0.00538594	0.00131338	0.00210533	0.00647548	0.00474565	0.00066962	0.0195882	0.00749013	0.0133991	0.0148941	0.000571085	0.00795667	0.006435	0.000468906	0.00271104	0.0110142	0.00274483	0.000875097	0.0083999	0.00683465	0.000158859	0.000314677	0.0053946	0.0140204	0.00226929	0.0087584	0.00200791	0.00585643	0.0474998	0.0014018	0.0034385	0.0176366	0.0392096	0.00156272	0.00357431	0.0150432	0.00602343	0.00750016	0.00750557	0.00543243	0.6916647	1.308335	0.0262876	0.169554	0.574855	1.73957	5.89782	38.0407	2.630999	1.891574	0.00467896	0.0221122	0.0544117	0.0404294	0.00366736	0.00177693	0.00172157	0.00306711	0.00110907	0.0123537	0.0430402	0.0137169	0.00334492	0.00536184	0.0164917	0.0120862	0.00170539	0.0498873	0.0190759	0.0341249	0.0379322	0.00145444	0.020264	0.0163886	0.00119421	0.00690447	0.028051	0.00699052	0.0022287	0.0213928	0.0174065	0.000404581	0.000801418	0.013739	0.0357071	0.00577941	0.0223059	0.00511375	0.0149152	0.120972	0.0035701	0.00875717	0.0449169	0.099859	0.00397993	0.00910304	0.0383121	0.0153405	0.0191014	0.0191152	0.0138353	0.113158	0.886842	0.1131576	0.3926498
23652	-744.4581	-814.707	70.24894	0.107437	0.0159573	0.0538771	0.0410214	0.00160646	0.00812001	0.00163657	0.0055103	0.00624058	0.00767325	0.0124992	0.0101085	0.00242945	0.00203856	0.0296604	0.00686928	0.00869672	0.0221335	0.0117523	0.0406052	0.0367867	0.0557969	0.00532473	0.00743211	0.00487899	0.00493478	0.0100259	0.0306332	0.00439997	0.0416157	0.00634391	0.16727	0.0320271	0.0330176	0.0139735	0.0231418	0.0372899	0.00168845	0.00924617	0.013624	0.0104576	0.0110364	0.00987576	0.00408703	0.00299607	0.0165121	0.0776567	0.0162728	0.0164911	0.00396154	0.0141993	0.8039341	1.196066	0.0406886	0.209815	0.614363	1.6277	4.76611	24.5769	2.315128	1.487766	0.0960228	0.0142619	0.0481531	0.0366632	0.00143579	0.00725732	0.0014627	0.00492487	0.00557757	0.00685803	0.0111713	0.00903459	0.00217134	0.00182198	0.0265092	0.00613947	0.00777276	0.019782	0.0105037	0.0362912	0.0328784	0.0498689	0.00475901	0.0066425	0.00436064	0.0044105	0.00896077	0.0273786	0.00393251	0.0371943	0.00566992	0.149499	0.0286245	0.0295097	0.012489	0.0206831	0.0333281	0.00150907	0.00826384	0.0121765	0.00934654	0.00986387	0.00882654	0.00365282	0.00267776	0.0147578	0.0694062	0.014544	0.014739	0.00354066	0.0126907	0.134347	0.865653	0.1343474	1.118871
23688	-747.7284	-817.4317	69.70329	0.0325306	0.00358964	0.0238749	0.0575581	3.97133e-05	0.00030356	0.00212452	0.00810114	0.000327925	0.00474694	0.00129993	0.000752348	0.00137421	0.00202933	0.0136624	0.000848597	0.00232179	0.00545388	0.00612935	0.0199681	0.00641707	0.00017594	0.00218976	0.00765715	0.00472464	5.96753e-05	0.00634984	0.0194337	0.00488423	0.00536919	0.00985652	0.0250062	0.0301368	6.90015e-05	0.00704026	0.00385712	0.00609985	0.0022628	0.000344071	0.0136653	0.00416654	0.00763792	0.00253284	0.00891161	0.0267555	0.00102685	0.00428191	0.0809123	5.35107e-05	0.00317716	0.0020434	0.6280269	1.371973	0.0193705	0.146095	0.548758	1.8223	6.84488	51.625	2.851788	2.184577	0.0671932	0.00741453	0.0493145	0.118888	8.20292e-05	0.000627014	0.00438827	0.0167332	0.000677341	0.00980497	0.00268505	0.001554	0.00283847	0.00419165	0.0282202	0.00175281	0.00479574	0.0112652	0.0126604	0.0412449	0.0132547	0.000363411	0.00452302	0.0158161	0.00975891	0.000123262	0.0131158	0.040141	0.0100886	0.0110903	0.020359	0.0516512	0.0622487	0.000142525	0.0145419	0.00796702	0.0125995	0.0046739	0.000710692	0.0282263	0.00860615	0.0157764	0.00523167	0.0184073	0.0552644	0.002121	0.00884445	0.167127	0.000110528	0.00656254	0.00422072	0.351117	0.648883	0.3511165	0.4841356
23724	-752.7201	-822.4039	69.68384	0.190493	0.0359414	0.0324302	0.0160911	0.00554791	0.000144564	0.00149166	0.0117576	0.00449497	0.0124995	0.0247151	0.00255436	0.0138801	0.0131081	0.0370486	0.00357033	0.00314451	0.000707587	0.00062923	0.0219513	0.0310935	0.000993103	0.0184767	0.00785623	0.00424718	0.00170961	0.00223254	0.0512195	0.0541311	0.0132279	0.0387849	0.0733514	0.0996806	0.0076319	0.0108151	0.0362121	0.00988064	0.0322334	0.00720808	0.0234132	0.00306843	0.028628	0.0178848	0.00832784	0.0367919	0.021563	0.0332865	0.144571	0.0200609	0.0313593	0.00504741	0.5857972	1.414203	0.0549616	0.242954	0.643124	1.55491	4.11601	18.1945	2.09771	2.414151	0.145727	0.0274952	0.0248091	0.0123097	0.00424415	0.000110591	0.00114112	0.00899454	0.00343866	0.00956214	0.018907	0.00195409	0.0106183	0.0100277	0.0283422	0.0027313	0.00240555	0.000541304	0.000481361	0.0167927	0.0237865	0.000759724	0.0141347	0.00601002	0.00324909	0.00130785	0.00170789	0.0391829	0.0414103	0.0101193	0.0296704	0.0561139	0.0762557	0.00583841	0.00827354	0.0277022	0.00755869	0.0246586	0.00551418	0.0179111	0.00234735	0.0219005	0.0136819	0.0063708	0.0281458	0.0164957	0.0254641	0.110597	0.0153466	0.0239899	0.00386127	0.219295	0.780705	0.219295	1.307189
23760	-761.5939	-831.3616	69.76765	0.0578111	0.0173598	0.0224161	0.0146945	0.00283912	0.00893843	0.00773123	0.00416174	0.00650944	0.0119142	0.000902413	0.00103743	0.00550199	0.003063	0.0160156	0.00812489	0.00693226	0.0130663	0.0232195	0.0225736	0.000703012	0.00367819	0.00609547	0.00336574	0.005122	0.00178889	0.00297604	0.00104554	0.00588473	0.0151219	0.0144864	0.0680298	0.0202905	0.0156634	0.0147611	0.00511731	0.0154344	0.00822249	0.0364201	0.0133803	0.00400156	0.0039571	0.00902502	0.00347277	0.0027825	0.0096001	0.0532454	0.000210773	0.0202964	0.00052544	0.0088709	0.4615674	1.538433	0.04562	0.221854	0.625151	1.59961	4.50747	21.9202	2.232409	3.333062	0.0919991	0.0276259	0.0356723	0.0233844	0.00451809	0.0142244	0.0123033	0.00662288	0.010359	0.01896	0.00143608	0.00165094	0.00875572	0.00487438	0.0254868	0.0129297	0.0110318	0.0207934	0.0369509	0.035923	0.00111876	0.00585337	0.00970017	0.00535616	0.00815101	0.0028468	0.00473599	0.00166384	0.0093648	0.0240647	0.0230534	0.108261	0.0322897	0.0249262	0.0234905	0.00814356	0.0245618	0.0130851	0.0579579	0.0212931	0.00636798	0.00629722	0.0143622	0.00552648	0.004428	0.0152773	0.0847333	0.000335418	0.0322991	0.000836171	0.0141169	0.158309	0.841691	0.1583091	0.628388
23796	-751.7993	-821.882	70.08268	0.033369	0.00628186	0.0152154	0.00381202	0.00152121	0.00202799	0.00299358	0.00316758	0.0013831	0.00451186	0.000156583	0.00368323	0.0063652	0.00317214	0.0155588	0.00636804	0.00737466	0.0101261	0.00506245	0.0108955	0.0151301	0.00267601	0.00158042	0.00527018	0.00824252	0.000178758	0.000754053	0.0021513	0.00760012	0.0123241	0.0101857	0.0419342	0.00268251	0.00628897	0.00723807	0.00579271	0.0147986	0.0484776	0.00857952	0.00864644	0.00196104	0.00177914	0.00650403	0.00213155	0.00809146	0.00284065	0.0391258	0.00553034	0.0108366	0.000134555	0.00866218	0.6059047	1.394095	0.0360288	0.197731	0.603098	1.6581	5.05738	27.7556	2.403074	2.300849	0.0756365	0.0142389	0.0344883	0.00864061	0.00344809	0.00459678	0.00678547	0.00717987	0.00313503	0.0102269	0.000354923	0.00834868	0.0144278	0.0071902	0.0352666	0.0144343	0.0167159	0.0229524	0.0114749	0.0246966	0.034295	0.00606565	0.0035823	0.0119458	0.0186831	0.000405185	0.00170919	0.00487628	0.017227	0.0279346	0.0230877	0.0950511	0.00608037	0.014255	0.0164063	0.0131302	0.0335436	0.109883	0.019447	0.0195987	0.00444504	0.00403273	0.0147425	0.00483153	0.0183407	0.00643883	0.0886853	0.0125355	0.024563	0.000304993	0.0196343	0.240259	0.759741	0.2402589	0.4411754
23832	-743.3186	-812.6166	69.29806	0.00343155	0.00340215	0.00713858	0.00426975	0.000437801	0.00117569	0.000363104	0.00580327	0.000411782	0.00367832	0.000724556	0.00140384	0.00370828	0.00206309	0.0112792	0.00224547	0.00140326	0.0046455	0.00463822	0.0109521	0.0148374	0.00407772	0.000646195	0.000640377	0.00105582	0.00016261	0.00305872	0.000374064	0.0121115	0.0155414	0.0148535	0.018575	0.00243511	0.00384023	0.00649658	0.00266016	0.00211166	0.0260382	0.000898648	0.00320437	0.000587674	0.000933942	0.000858207	0.000305176	0.00382902	0.000977425	0.021382	0.00258415	0.00334742	0.000763638	0.00589251	0.5638541	1.436146	0.0187731	0.143879	0.546149	1.831	6.95026	53.2678	2.874439	2.547017	0.0138226	0.0137042	0.0287549	0.017199	0.0017635	0.0047358	0.00146262	0.0233761	0.0016587	0.0148166	0.00291858	0.00565482	0.0149373	0.00831033	0.0454338	0.00904496	0.00565246	0.0187126	0.0186832	0.0441163	0.0597667	0.0164254	0.00260294	0.0025795	0.00425294	0.000655008	0.0123208	0.00150677	0.0487864	0.0626021	0.0598313	0.074822	0.00980887	0.0154688	0.0261689	0.0107154	0.00850596	0.104884	0.00361985	0.0129075	0.00236721	0.00376201	0.00345694	0.00122928	0.0154237	0.00393716	0.0861289	0.0104092	0.0134838	0.00307601	0.0237356	0.218522	0.781478	0.2185219	0.248256
23868	-759.5252	-828.9118	69.3866	0.0070357	0.0272957	0.0854455	0.0412545	0.0084452	0.00357526	0.00169004	0.0161788	0.0202096	0.0227952	0.0184712	0.00888027	0.0057414	0.00309882	0.0423813	0.00385767	0.0119866	0.0169355	0.0520218	0.0293676	0.050669	0.00898017	0.00799621	0.0182528	0.0100088	6.18604e-05	0.0069394	0.00827688	0.0463145	0.0244815	0.0267004	0.131829	0.00665564	0.00609244	0.0202132	0.00772783	0.0225871	0.05748	0.00278795	0.0235558	0.0176035	0.00783501	0.00503638	0.0184924	0.0277354	0.0154066	0.0622194	0.0282985	0.0210666	0.00187469	0.0417032	0.445703	1.554297	0.0546073	0.242189	0.642492	1.55644	4.12901	18.3126	2.102386	3.487293	0.00605716	0.0234994	0.0735616	0.0355168	0.00727063	0.003078	0.00145498	0.0139286	0.0173988	0.0196248	0.0159022	0.00764519	0.00494287	0.00266783	0.0364869	0.00332114	0.0103195	0.0145801	0.0447865	0.0252831	0.0436219	0.0077312	0.00688408	0.0157142	0.00861673	5.32568e-05	0.00597426	0.00712572	0.039873	0.0210766	0.0229869	0.113494	0.00572996	0.00524509	0.0174019	0.00665303	0.0194457	0.0494856	0.0024002	0.0202797	0.0151551	0.0067453	0.00433591	0.0159205	0.0238779	0.0132638	0.0535659	0.0243627	0.0181367	0.00161396	0.035903	0.238542	0.761458	0.2385416	1.16155
23904	-754.113	-822.9867	68.87367	0.0475792	0.0444021	0.0348863	0.112233	0.0341396	0.00246673	0.000328707	0.0450541	0.0220224	0.0603628	0.0357661	0.0176362	0.0227396	0.00123083	0.065041	0.0051862	0.0335931	0.0465473	0.0395957	0.0691638	0.0210787	0.0014854	0.0147884	0.0512126	0.00745279	4.20344e-05	0.0255312	0.0391815	0.0288988	0.0781008	0.049038	0.0394388	0.0406636	0.00348979	0.00256583	0.0165953	0.035917	0.0353041	0.0970617	0.0174928	0.00677686	0.0573823	0.0426169	0.0398358	0.343691	0.0343311	0.0131765	0.0138345	0.256756	0.00174224	0.0706101	0.5623593	1.437641	0.120151	0.35578	0.724397	1.38046	2.81073	8.32283	1.532185	2.556445	0.0213737	0.0199465	0.0156717	0.0504178	0.0153363	0.00110811	0.000147663	0.0202393	0.00989294	0.0271163	0.016067	0.00792256	0.0102151	0.000552917	0.0292179	0.00232976	0.0150908	0.0209101	0.0177873	0.0310699	0.00946901	0.000667275	0.00664328	0.0230059	0.00334796	1.88828e-05	0.0114692	0.0176012	0.012982	0.0350846	0.022029	0.0177168	0.018267	0.00156769	0.00115263	0.00745499	0.0161347	0.0158594	0.0436023	0.00785815	0.00304432	0.0257774	0.0191445	0.0178952	0.154394	0.0154223	0.00591918	0.00621479	0.115341	0.000782654	0.0317197	0.116002	0.883998	0.1160015	2.226068
23940	-747.6009	-817.348	69.74713	0.0511372	0.00655737	0.0141177	0.0246307	0.00521852	0.00078384	0.00196381	0.00531213	0.000290552	0.00765966	0.00590634	0.00171709	0.00477308	0.0100446	0.0187191	0.00773597	0.00111646	0.0150684	0.0044793	0.0241403	0.028867	0.00161195	0.00152977	0.00589039	0.00329945	0.00360326	0.00957376	0.00022217	0.000502313	0.0100357	0.059899	0.0225266	0.010107	0.00036768	0.00302677	0.00300711	0.00885945	0.0903385	0.00400147	0.000611943	0.00589279	0.0146275	0.0079405	0.00784333	0.00310014	0.00676014	0.0141158	0.00892537	0.00733687	0.00367431	0.0348102	0.5870125	1.412988	0.0247175	0.164537	0.569493	1.75595	6.07766	40.4572	2.675533	2.407083	0.086049	0.0110341	0.023756	0.0414462	0.00878124	0.00131897	0.00330451	0.00893876	0.000488915	0.012889	0.00993864	0.00288936	0.0080317	0.0169021	0.0314988	0.0130174	0.00187867	0.0253557	0.00753735	0.0406211	0.0485747	0.00271244	0.00257416	0.0099118	0.005552	0.00606323	0.0161098	0.000373848	0.000845245	0.0168872	0.100793	0.0379057	0.0170071	0.000618698	0.00509317	0.00506008	0.0149079	0.152013	0.0067333	0.00102972	0.00991585	0.0246137	0.0133615	0.013198	0.00521663	0.0113753	0.0237528	0.0150188	0.0123458	0.00618278	0.0585753	0.204169	0.795831	0.2041688	0.5942803
23976	-752.5115	-821.6958	69.18433	0.0195682	0.0513557	0.0258323	0.00655745	0.00368632	0.000168616	0.00123172	0.00515929	0.00498143	0.0168542	0.00963208	0.00184132	0.0179842	0.00329072	0.0429047	0.0110631	0.00716446	0.00495547	0.0045901	0.0289035	0.00454782	0.0067081	0.00198548	0.0506722	0.00299083	0.00101546	0.00439008	0.0302856	0.00537979	0.0208068	0.0576207	0.0422478	0.0232615	0.0122038	0.00782386	0.000922294	0.0230663	0.122129	0.029537	0.000305751	0.0105953	0.00205906	0.0106599	0.00260167	0.00440675	0.0146365	0.00693678	0.0189654	0.0318541	0.00826274	0.0259371	0.3241773	1.675823	0.0565235	0.246297	0.645872	1.54829	4.06014	17.6917	2.077448	5.169463	0.0229528	0.0602384	0.0303004	0.00769167	0.00432393	0.000197781	0.00144476	0.00605167	0.00584305	0.0197694	0.0112981	0.0021598	0.0210948	0.0038599	0.0503258	0.0129766	0.00840367	0.0058126	0.00538403	0.0339028	0.00533444	0.00786837	0.0023289	0.0594368	0.00350814	0.0011911	0.00514941	0.035524	0.00631031	0.0244057	0.0675871	0.0495552	0.027285	0.0143146	0.00917712	0.00108182	0.0270559	0.143253	0.0346459	0.000358635	0.0124279	0.00241521	0.0125037	0.00305167	0.00516896	0.0171681	0.00813661	0.0222458	0.0373638	0.00969192	0.0304234	0.275162	0.724838	0.2751618	0.8525399
24012	-756.1472	-825.5793	69.43214	0.00901994	0.000743739	0.0126724	0.000638089	2.0606e-06	0.00113684	0.000688489	0.00174885	0.000654028	0.00289581	0.00623056	0.000353277	0.000267158	0.0032199	0.00885175	0.00451781	0.00179964	0.00229341	0.0131745	0.0144885	0.00331228	0.00214144	0.00249886	0.00483015	0.00520615	0.000456964	0.00602174	0.00847367	0.00301216	0.00874069	0.00137136	0.00151886	0.00269775	0.000179829	0.00254237	0.011137	0.0056026	0.010209	0.0121037	0.000823881	0.00158364	0.00330908	0.00267392	0.00348625	0.024674	0.00421771	0.00984018	0.00880443	0.00987658	0.00439086	0.00498191	0.5575479	1.442452	0.0227187	0.157908	0.562234	1.77862	6.3328	44.0166	2.736502	2.587136	0.0352182	0.00290392	0.0494791	0.00249141	8.04559e-06	0.00443878	0.00268819	0.00682836	0.00255364	0.0113067	0.0243271	0.00137937	0.00104312	0.012572	0.0345615	0.0176397	0.00702666	0.00895458	0.0514397	0.05657	0.0129328	0.00836124	0.00975676	0.0188592	0.0203273	0.00178421	0.0235118	0.0330853	0.0117609	0.0341279	0.00535444	0.00593038	0.0105333	0.000702139	0.00992665	0.0434843	0.0218753	0.0398609	0.0472585	0.00321683	0.0061833	0.0129202	0.0104403	0.013612	0.0963392	0.016468	0.0384209	0.0343768	0.038563	0.0171441	0.0194518	0.11263	0.88737	0.1126296	0.2561156
24048	-755.4882	-823.1731	67.68491	0.200292	0.00480593	0.16015	0.173852	0.000497721	0.00367432	0.00478186	0.0080003	0.0121535	0.0153261	0.0234621	0.0428301	0.00805786	0.00367896	0.0593489	0.0288708	0.00838771	0.00770126	0.0299989	0.207588	0.0698775	0.0251897	0.0266468	0.00401542	0.0125349	0.000487356	0.0922382	0.0205292	0.0264863	0.0726613	0.206695	0.0315936	0.0165471	0.165602	0.0302229	0.0049502	0.0138362	0.478326	0.0575516	0.0138575	0.0304104	0.00622021	0.0335262	0.0831118	0.0532939	0.0540856	0.0362711	0.0174003	0.0247446	0.00678728	0.0673784	0.4385698	1.56143	0.143871	0.388456	0.74453	1.34313	2.57429	6.95066	1.401912	3.560277	0.0718785	0.0017247	0.0574727	0.0623901	0.000178616	0.0013186	0.00171606	0.00287106	0.00436152	0.00550004	0.00841981	0.0153704	0.00289171	0.00132026	0.0212984	0.0103608	0.00301009	0.00276374	0.0107656	0.0744969	0.0250768	0.0090398	0.00956268	0.00144101	0.00449838	0.000174897	0.0331014	0.0073673	0.0095051	0.0260758	0.0741763	0.0113379	0.00593823	0.0594292	0.0108461	0.00177647	0.00496536	0.171656	0.0206535	0.00497304	0.0109133	0.00223224	0.0120315	0.0298262	0.0191255	0.0194096	0.0130165	0.00624443	0.00888005	0.00243574	0.02418	0.351683	0.648317	0.3516833	2.786537
24084	-744.4908	-813.6854	69.19455	0.0270359	0.0281193	0.0703454	0.133593	0.00880053	0.000813501	0.00619023	0.000235617	0.0207954	0.00474699	0.0348742	0.00918997	0.00384382	0.00313052	0.0410881	0.0218515	0.0161465	0.0379347	0.00796429	0.0858232	0.043949	0.0280033	0.023732	0.00054003	0.0277992	0.000263913	0.0458168	0.0239693	0.0280539	0.00510663	0.259964	0.0160077	0.057318	0.0851985	0.0176272	0.00136766	0.00711137	0.293957	0.0129225	0.0178734	0.0233039	0.00321449	0.0249021	0.041615	0.0107818	0.0614308	0.0180794	0.00157431	0.0248791	0.0165788	0.0752817	0.6841399	1.31586	0.0544955	0.241947	0.642291	1.55693	4.13314	18.3501	2.103868	1.923379	0.0145296	0.0151118	0.037805	0.0717954	0.00472957	0.000437191	0.00332675	0.000126625	0.0111758	0.00255112	0.018742	0.00493886	0.00206574	0.0016824	0.0220815	0.0117434	0.00867742	0.0203868	0.00428016	0.046123	0.023619	0.0150495	0.012754	0.000290223	0.0149398	0.000141832	0.0246228	0.0128816	0.0150767	0.0027444	0.139709	0.00860287	0.0308038	0.0457873	0.00947321	0.000735004	0.00382179	0.157978	0.00694478	0.00960552	0.012524	0.00172753	0.0133829	0.0223647	0.00579434	0.0330141	0.0097162	0.000846064	0.0133705	0.00890977	0.0404578	0.0374507	0.962549	0.03745065	1.860746
24120	-751.9428	-822.4651	70.52234	0.0300286	0.0248312	0.00782317	0.033071	0.00563746	0.000387802	0.00398321	0.000924428	0.00831873	1.47371e-05	0.0136597	0.0124849	0.0023797	0.00360595	0.0340448	0.00620497	0.00762739	0.00405028	0.00220439	0.0232623	0.0210183	0.00334122	0.000206244	0.00827325	0.00098426	7.73829e-05	0.0150371	0.00245344	0.00699886	0.0107937	0.0647722	0.00517355	0.000490749	0.0202372	0.0064498	0.000455812	0.0072539	0.06504	0.0236153	0.000346172	0.00633343	0.000955162	0.0233486	0.0103052	0.00245194	0.0134984	0.00952659	0.00363997	0.00862683	0.00608405	0.0310959	0.8290201	1.17098	0.030994	0.183735	0.589443	1.69652	5.44261	32.2643	2.511913	1.412487	0.0497633	0.0411501	0.0129645	0.054805	0.00934238	0.000642664	0.00660095	0.00153196	0.0137858	2.44222e-05	0.0226368	0.0206898	0.00394362	0.00597576	0.0564189	0.0102828	0.0126401	0.0067121	0.0036531	0.0385501	0.0348315	0.00553706	0.000341787	0.0137104	0.00163111	0.000128239	0.0249194	0.00406583	0.0115985	0.0178873	0.10734	0.00857357	0.000813268	0.033537	0.0106886	0.000755369	0.0120211	0.107784	0.0391351	0.000573675	0.0104957	0.00158289	0.0386931	0.0170778	0.00406335	0.0223695	0.0157874	0.00603214	0.0142963	0.0100825	0.051532	0.13767	0.86233	0.1376704	0.6034293
