Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
18540	-743.0386	-812.0284	68.98979	0.175611	0.00379712	0.0753857	0.032151	0.00182321	0.00215777	0.0155517	0.0159504	0.00625633	0.0231773	0.0271922	0.0141704	0.00542307	0.00199822	0.0621004	0.0114047	0.0157841	0.0133998	0.0261503	0.0874622	0.108859	0.0115114	0.00196026	0.0234246	0.000189669	0.0122531	0.0796586	0.0109141	0.0221219	0.0247306	0.115552	0.00217792	0.0201279	0.0393291	0.0269996	0.245787	0.0214453	0.0608247	0.0164187	0.00818063	0.225453	0.00944575	0.0066881	0.0269419	0.0114941	0.0152164	0.0873496	0.0474767	0.00246098	0.000559709	0.0327224	0.5375872	1.462413	0.0852232	0.300906	0.687511	1.45452	3.3233	11.7339	1.780544	2.720327	0.0907449	0.00196211	0.0389545	0.0166136	0.000942118	0.001115	0.00803612	0.00824216	0.00323287	0.0119766	0.0140512	0.00732238	0.0028023	0.00103256	0.0320896	0.00589324	0.0081562	0.00692418	0.0135128	0.0451949	0.0562512	0.00594836	0.00101294	0.0121044	9.80088e-05	0.00633163	0.0411625	0.00563973	0.0114312	0.0127792	0.0597097	0.00112541	0.0104008	0.0203228	0.0139517	0.127007	0.0110816	0.0314304	0.00848412	0.00422723	0.1165	0.00488096	0.00345599	0.0139218	0.00593941	0.00786286	0.0451368	0.0245329	0.00127168	0.000289222	0.0169089	0.0342896	0.96571	0.03428963	1.935222
18576	-758.8127	-827.1883	68.37559	0.325413	0.0121045	0.087266	0.131316	0.0124422	0.00306393	0.011259	0.00785121	0.00321043	0.00957279	0.0670983	0.0218725	0.00425856	0.0173101	0.0394318	0.0210948	0.0213145	0.0117885	0.0404806	0.155255	0.0609154	0.0512061	0.00350953	0.100661	0.00345017	0.0671463	0.0199552	0.0346509	0.0558754	0.0300556	0.103674	0.0019083	0.044629	0.0464798	0.0327513	0.149294	0.0236366	0.0550606	0.0335798	0.0142478	0.290737	0.0170871	0.0142345	0.041258	0.0198787	0.102632	0.0474794	0.0309091	0.0148621	0.000478773	0.0510992	0.5680839	1.431916	0.124116	0.361458	0.727985	1.37366	2.76657	8.05696	1.50871	2.520607	0.12678	0.0047159	0.0339987	0.0511604	0.00484745	0.0011937	0.00438648	0.00305882	0.00125078	0.00372954	0.0261414	0.00852148	0.00165913	0.00674397	0.0153626	0.00821849	0.00830407	0.00459277	0.0157712	0.0604869	0.0237325	0.0199498	0.00136731	0.0392174	0.00134418	0.0261601	0.00777452	0.0134999	0.021769	0.0117096	0.0403912	0.00074347	0.0173874	0.0181084	0.0127598	0.0581646	0.00920876	0.0214515	0.0130826	0.00555092	0.113271	0.00665709	0.00554574	0.016074	0.00774472	0.0399854	0.0184979	0.0120421	0.00579026	0.000186529	0.0199082	0.353876	0.646124	0.3538762	2.566746
18612	-742.998	-812.5038	69.50578	0.0462023	0.0154994	0.0927174	0.0620151	0.000243507	0.00198558	0.00292097	0.0201385	0.000748577	0.0154832	0.000648681	0.00283016	0.00485786	0.00719141	0.0171253	0.000368798	0.00961581	0.022685	0.0306487	0.0726835	0.0187548	0.00927298	0.00362167	0.0156911	0.0234904	0.0114041	0.00448112	0.0278648	0.0164314	0.0164396	0.0175779	0.0101265	0.0398684	0.00578666	0.0220682	0.178682	0.00956983	0.00649552	0.00432367	0.00294113	0.0836631	0.0261388	0.0140534	0.00168067	0.0406003	0.0108838	0.0463197	0.0174041	0.105753	0.0146607	0.0329146	0.5941301	1.40587	0.0387167	0.204793	0.609737	1.64005	4.88299	25.8286	2.351046	2.366266	0.036507	0.0122469	0.0732611	0.0490016	0.000192409	0.00156891	0.00230802	0.0159125	0.000591492	0.0122341	0.000512558	0.00223627	0.00383846	0.00568233	0.0135316	0.000291408	0.00759798	0.0179247	0.0242173	0.0574313	0.0148192	0.0073271	0.00286168	0.0123984	0.0185611	0.00901103	0.00354078	0.0220175	0.0129833	0.0129899	0.0138893	0.00800152	0.0315022	0.00457236	0.0174373	0.141187	0.00756165	0.00513247	0.00341637	0.00232395	0.0661069	0.0206537	0.0111044	0.00132799	0.0320806	0.00859987	0.0365997	0.013752	0.0835612	0.0115842	0.0260077	0.21452	0.78548	0.2145197	1.265574
18648	-748.5788	-818.6842	70.10537	0.0123605	0.0466993	0.0262445	0.025312	0.00410917	0.00166739	0.000943252	0.0146821	3.05555e-05	0.0255548	0.0167007	0.00607389	0.00225148	0.00222309	0.0330209	0.00178216	0.0182613	0.0170256	0.0172092	0.0368888	0.00089064	0.021471	0.0283463	0.000529706	0.015018	0.0083128	0.00153775	0.00418619	0.0121224	0.0101614	0.0235397	0.0072093	0.0560742	0.0372275	0.0144762	0.140794	0.00687175	0.00207458	0.00436871	0.00456468	0.22598	0.0165887	0.0067197	4.03047e-05	0.0144739	0.0117402	0.0761795	0.0105539	0.0550759	0.0136752	0.0213919	0.7706488	1.229351	0.0396481	0.207181	0.611947	1.63413	4.8267	25.2219	2.333859	1.595216	0.0106442	0.0402151	0.0226005	0.0217975	0.00353861	0.00143588	0.000812282	0.0126435	2.63129e-05	0.0220066	0.0143818	0.00523053	0.00193886	0.00191441	0.028436	0.00153471	0.0157258	0.0146616	0.0148197	0.0317668	0.000766975	0.0184898	0.0244104	0.000456156	0.0129327	0.00715857	0.00132424	0.00360494	0.0104392	0.00875052	0.0202712	0.00620829	0.0482884	0.0320585	0.0124662	0.121245	0.00591761	0.00178653	0.00376212	0.00393088	0.194603	0.0142854	0.00578667	3.47084e-05	0.0124642	0.0101101	0.065602	0.00908851	0.0474286	0.0117764	0.0184216	0.13686	0.86314	0.13686	1.161237
18684	-746.1662	-816.2284	70.06221	0.0884781	0.0414859	0.0502981	0.0909285	0.00646616	0.00607725	0.000948493	0.00448541	6.36069e-06	0.0171639	0.0272236	0.0156709	0.00105024	0.0144945	0.0380529	0.00410761	0.00757694	0.00801873	0.072249	0.0479373	0.00197827	0.0167646	0.0108984	0.000780948	0.00978023	0.0107421	0.00528936	0.00206875	0.0125998	0.0151165	0.00699333	0.0522013	0.0341427	0.116161	0.0110606	0.160903	0.00108764	0.0135078	0.0505839	0.0178343	0.164837	0.0257763	0.0560128	0.000156373	0.0432354	0.0130115	0.0273321	0.00978125	0.0179782	0.00723709	0.0182487	0.8787557	1.121244	0.0458087	0.222301	0.625544	1.59861	4.49841	21.8299	2.229424	1.275945	0.0599112	0.0280913	0.0340583	0.0615704	0.00437843	0.00411508	0.000642253	0.00303721	4.30701e-06	0.0116222	0.0184339	0.0106112	0.000711146	0.00981464	0.0257667	0.00278138	0.00513057	0.00542972	0.0489219	0.0324598	0.00133955	0.0113518	0.00737963	0.000528803	0.00662248	0.00727377	0.00358158	0.00140081	0.00853172	0.0102358	0.00473539	0.0353471	0.0231191	0.0786562	0.00748949	0.108952	0.000736474	0.00914655	0.0342519	0.0120761	0.111616	0.0174539	0.0379279	0.000105885	0.029276	0.00881045	0.0185074	0.00662317	0.0121736	0.00490045	0.0123568	0.0584167	0.941583	0.05841665	1.476822
18720	-747.6173	-817.1672	69.54996	0.0311823	0.00554681	0.0133882	0.0259754	0.00278731	0.0030717	0.00215743	0.00148969	0.00199169	0.00222183	0.00236959	0.00259759	3.52069e-05	0.00300839	0.00778461	0.00229879	0.000329379	0.00372799	0.00227589	0.00863293	0.00387589	0.00419776	0.000473819	0.00278988	0.000777202	0.00373072	0.0038189	0.0209949	0.00876227	0.0125909	0.0154149	0.00182685	0.00143318	0.000585773	0.00277259	0.00937791	0.0545532	0.0045872	0.0102983	0.0142924	0.00324894	0.0010443	0.000247478	0.00223867	0.0118501	0.0371917	0.0119024	0.0013154	0.00287397	0.00134846	0.00631933	0.5411537	1.458846	0.0234346	0.160315	0.564894	1.77024	6.2377	42.6719	2.714069	2.695808	0.0821435	0.0146119	0.0352685	0.0684268	0.00734259	0.00809176	0.0056833	0.00392428	0.00524671	0.00585297	0.00624221	0.00684282	9.27454e-05	0.00792499	0.020507	0.00605569	0.000867682	0.00982063	0.00599536	0.0227417	0.0102102	0.0110581	0.00124818	0.00734937	0.00204738	0.00982784	0.0100601	0.0553069	0.0230824	0.0331681	0.0406075	0.00481248	0.00377543	0.0015431	0.00730382	0.0247042	0.143709	0.0120841	0.0271286	0.0376505	0.00855866	0.00275099	0.00065193	0.00589731	0.0312166	0.097974	0.0313544	0.00346516	0.0075709	0.00355225	0.016647	0.223503	0.776497	0.2235032	0.379608
18756	-744.6049	-814.5053	69.90033	0.00509231	0.0157949	0.00535912	0.0177692	0.00206553	0.00302051	0.000633172	0.00301503	0.000109219	0.00434725	0.0044182	0.00467696	0.000448147	0.00240601	0.0141715	0.0025942	8.86672e-05	0.00899077	0.00476735	0.00368212	0.0026157	0.00450696	0.00248818	0.00451543	0.000730823	0.00477588	0.00685257	0.0275548	0.0140368	0.0198533	0.00239633	0.00842981	0.00109599	0.00464858	0.0016477	0.000266499	0.048275	0.00448445	0.00437885	0.0175546	0.00651973	0.00521987	0.00397837	0.00662743	0.00798413	0.0269197	0.00264489	0.00464209	0.00152992	0.000646004	0.00362822	0.7071666	1.292833	0.020477	0.150107	0.553417	1.80696	6.66192	48.8352	2.811618	1.828188	0.0143486	0.0445054	0.0151004	0.0500684	0.00582006	0.00851091	0.00178409	0.00849547	0.000307746	0.0122493	0.0124492	0.0131783	0.00126275	0.00677943	0.039931	0.00730968	0.000249838	0.0253333	0.013433	0.0103751	0.00737028	0.0126993	0.00701096	0.0127231	0.00205924	0.013457	0.0193085	0.0776413	0.0395515	0.0559406	0.00675216	0.0237527	0.00308819	0.0130983	0.00464272	0.000750916	0.136025	0.0126358	0.0123383	0.0494637	0.0183707	0.0147081	0.0112099	0.0186741	0.0224969	0.0758519	0.00745251	0.01308	0.00431087	0.00182025	0.0102233	0.109016	0.890984	0.1090163	0.3548988
18792	-746.562	-817.2314	70.66945	0.0322036	0.000776344	0.0610466	0.0270728	0.00200195	0.000566565	0.00044542	0.0020299	0.00171523	0.00797171	0.0128229	0.0188165	0.00334629	0.00395087	0.0184426	0.00136043	0.0204196	0.031573	0.009167	0.0220781	0.00400322	0.0134233	0.00777052	0.00919424	0.00221487	0.00622211	0.00954816	0.0284867	0.0046783	0.0246435	0.00261457	0.00171126	0.00491745	0.0251777	0.00218139	0.0127227	0.0651118	0.00256395	0.0215813	0.038233	0.00294947	0.0102509	0.0309688	0.00700603	0.0126413	0.0548492	0.00101317	0.0029617	0.0347041	0.00390786	0.00465554	0.7410724	1.258928	0.0550262	0.243093	0.643239	1.55463	4.11365	18.1731	2.09686	1.698792	0.0440713	0.00106244	0.0835436	0.0370497	0.00273971	0.000775357	0.000609567	0.00277796	0.00234733	0.0109095	0.0175484	0.0257508	0.00457948	0.00540685	0.025239	0.00186178	0.0279447	0.0432083	0.0125452	0.0302143	0.00547849	0.0183701	0.0106341	0.0125825	0.00303109	0.00851509	0.0130669	0.0389847	0.00640235	0.0337252	0.0035781	0.0023419	0.00672963	0.0344562	0.00298528	0.0174113	0.089107	0.00350882	0.0295345	0.0523227	0.00403642	0.0140286	0.0423815	0.0095879	0.0172999	0.0750624	0.00138655	0.00405314	0.0474933	0.00534799	0.0063712	0.126846	0.873154	0.1268461	0.7307156
18828	-749.67	-818.3692	68.69925	0.0735772	0.0331662	0.104744	0.0587231	0.0193048	7.10962e-05	0.000929138	0.00490151	0.00156709	0.00224685	0.00903384	0.00135113	0.0177773	0.0169523	0.02142	0.0107692	0.0179161	0.0355591	0.00541226	0.0281033	0.105355	0.0142855	0.00755711	0.0197083	0.00333357	0.00530173	0.0340926	0.0492441	0.0115649	0.0369903	0.0183803	0.00576102	0.00456883	0.0360678	0.015013	0.0033298	0.207913	0.0115079	0.0340983	0.0147747	0.0280548	0.0269657	0.0583092	0.00866656	0.0146105	0.0834685	0.00604428	0.00554574	0.00553998	0.020112	0.00109581	0.3616544	1.638346	0.047864	0.227111	0.629735	1.58797	4.40314	20.8925	2.197689	4.530141	0.0540696	0.0243728	0.076973	0.0431538	0.0141865	5.22464e-05	0.000682795	0.00360197	0.00115161	0.00165114	0.0066387	0.000992904	0.013064	0.0124577	0.0157409	0.00791395	0.013166	0.0261313	0.00397731	0.0206523	0.077422	0.010498	0.00555349	0.0144831	0.00244974	0.00389608	0.0250536	0.036188	0.00849867	0.027183	0.0135071	0.0042336	0.00335749	0.0265051	0.0110326	0.00244697	0.152789	0.00845684	0.0250578	0.0108575	0.0206166	0.0198163	0.0428496	0.00636879	0.0107368	0.0613384	0.00444176	0.0040754	0.00407116	0.0147797	0.000805275	0.0692743	0.930726	0.06927426	1.360786
18864	-749.8258	-818.8169	68.99103	0.0632855	0.0241624	0.109854	0.113915	0.00280752	0.000236393	0.00621208	0.0227074	0.00192663	0.0365506	0.00103475	0.00332022	0.0334657	0.00312273	0.0394561	0.00443254	0.00305838	0.0243519	0.0116171	0.0293222	0.0912736	0.0382457	0.000157615	0.0166776	0.00513693	0.0138667	0.00969693	0.0359017	0.0788995	0.0524352	0.0447669	0.0449217	0.00123171	0.055645	0.00161976	0.0144605	0.298128	0.035883	0.0281102	0.0431803	0.0590132	0.0901364	0.0162458	0.00576255	0.0254381	0.0794666	0.0115996	0.0395337	0.00456329	0.0164919	0.0434334	0.5048637	1.495136	0.0810414	0.293612	0.682268	1.4657	3.40586	12.3394	1.816924	2.961465	0.0344549	0.0131549	0.0598085	0.0620196	0.00152852	0.000128701	0.00338208	0.0123627	0.00104893	0.0198995	0.000563355	0.00180765	0.0182199	0.00170013	0.0214813	0.00241323	0.00166509	0.0132581	0.00632477	0.015964	0.0496926	0.0208224	8.58111e-05	0.00907988	0.00279673	0.00754954	0.00527936	0.0195462	0.0429557	0.0285476	0.0243727	0.024457	0.000670588	0.0302952	0.000881857	0.00787282	0.162312	0.019536	0.0153042	0.0235089	0.0321289	0.0490735	0.00884482	0.00313734	0.0138494	0.0432645	0.00631521	0.0215236	0.00248442	0.0089788	0.0236467	0.258384	0.741616	0.2583842	1.836763
18900	-748.8168	-819.3677	70.55097	0.0338681	0.0225823	0.00948832	0.0590209	0.00106801	0.00112139	0.0020279	0.0107187	0.00843075	0.0049344	0.00697325	0.000984576	0.00131152	0.001057	0.0184775	0.00636944	0.0072274	0.00785831	0.00134974	0.0440869	0.0116768	0.00494177	0.00733539	0.00171611	0.000457552	0.0017658	0.00163931	0.0104108	0.0313971	0.015459	0.00347694	0.0132453	0.000115331	0.00367808	0.00523796	0.00685331	0.0879043	0.00011568	0.00361631	0.00152099	0.0018381	0.0660884	0.00207153	0.00784933	0.0062641	0.0567065	0.0091914	0.00694399	0.00798464	0.00537713	0.00141768	0.7967188	1.203281	0.0362535	0.198331	0.603669	1.65654	5.04207	27.5836	2.398579	1.510296	0.0534827	0.0356608	0.0149834	0.0932028	0.00168654	0.00177084	0.00320235	0.0169264	0.0133134	0.00779215	0.0110118	0.00155479	0.00207109	0.00166916	0.0291787	0.0100583	0.0114131	0.0124094	0.00213145	0.0696197	0.0184394	0.00780379	0.0115837	0.00270999	0.000722543	0.00278846	0.00258872	0.0164402	0.0495807	0.024412	0.0054906	0.0209163	0.000182125	0.00580822	0.0082715	0.0108224	0.138814	0.000182676	0.00571069	0.00240187	0.00290263	0.104363	0.00327125	0.0123953	0.00989194	0.0895479	0.0145146	0.0109656	0.0126089	0.00849128	0.00223872	0.411957	0.588043	0.4119573	0.6332531
18936	-748.6743	-818.3976	69.72329	0.0341422	0.0309871	0.148402	0.12281	0.00793612	0.0120933	0.00700014	0.0133147	0.01286	0.000520731	0.0229164	0.00862474	0.0149966	0.00082776	0.0447447	0.0159361	0.00101646	0.0277026	0.00448767	0.0559061	0.0561784	0.0506185	0.0424843	0.0612068	0.00211197	0.00432412	0.0128475	0.0294882	0.054173	0.0507989	0.0073635	0.00577678	0.000115058	0.020124	0.00238217	0.0526388	0.290014	0.0244194	0.00695095	0.0574768	0.0228319	0.00602541	0.100733	0.0206804	0.04136	0.107549	0.00101305	0.00208335	0.0355547	0.0102495	0.00441807	0.7738262	1.226174	0.0697276	0.272851	0.666836	1.49962	3.665	14.3415	1.925647	1.58456	0.0192761	0.0174948	0.0837854	0.0693366	0.0044806	0.00682768	0.00395216	0.00751728	0.00726052	0.000293996	0.0129382	0.00486938	0.00846683	0.00046734	0.0252621	0.00899726	0.000573876	0.0156404	0.00253366	0.0315636	0.0317174	0.0285784	0.0239859	0.0345563	0.00119238	0.00244132	0.0072535	0.0166486	0.0305852	0.0286802	0.00415731	0.00326147	6.49601e-05	0.0113617	0.00134493	0.029719	0.163737	0.0137868	0.00392439	0.0324504	0.0128905	0.00340185	0.0568724	0.0116758	0.0233512	0.0607206	0.00057195	0.00117623	0.0200736	0.0057867	0.00249437	0.171311	0.828689	0.171311	1.771218
18972	-743.0326	-812.8909	69.85826	0.0320788	0.0325659	0.0777032	0.0366648	0.00403051	0.00341708	0.0144033	0.00680706	0.00133302	0.00407605	0.0218322	0.00896919	0.0176167	0.00532416	0.0499675	0.0108653	0.00213456	0.02604	0.0518237	0.062476	0.0858664	0.0185712	0.00836675	0.0139293	0.000792622	0.00479096	0.012028	0.068988	0.0220515	0.052015	0.0300466	0.0276532	0.000294364	0.0335432	0.00198968	0.0274021	0.240835	0.00116127	0.0187563	0.13449	0.0211433	0.00750525	0.0296383	0.0112972	0.0329132	0.0401987	0.0106998	0.014523	0.0207863	0.020386	0.00699466	0.6971202	1.30288	0.0635231	0.260727	0.657447	1.52103	3.83542	15.7423	1.993032	1.868946	0.0215325	0.0218595	0.0521573	0.0246108	0.00270543	0.00229368	0.00966807	0.00456916	0.000894775	0.002736	0.0146546	0.00602046	0.011825	0.00357378	0.03354	0.00729321	0.0014328	0.0174791	0.034786	0.0419362	0.0576368	0.0124657	0.00561608	0.00934987	0.000532038	0.00321587	0.00807363	0.0463073	0.0148018	0.0349144	0.0201684	0.0185618	0.000197588	0.0225155	0.00133555	0.0183933	0.161657	0.000779486	0.0125899	0.0902744	0.0141922	0.0050378	0.0198943	0.00758308	0.0220926	0.0269829	0.00718208	0.00974835	0.0139526	0.0136838	0.00469508	0.0993714	0.900629	0.09937139	1.489785
19008	-767.2969	-836.5189	69.22198	0.0477462	0.0190423	0.00604462	0.0100106	0.000718536	0.000590144	0.00390635	0.00501911	0.000528223	0.00236152	0.0175005	0.00565686	0.000655028	0.000171342	0.0126289	0.000327526	0.000252766	0.00917344	0.0152782	0.0083356	0.0155781	0.00164704	0.00812543	0.00091193	0.00504783	0.000578449	7.33034e-05	0.00038635	0.0223722	0.00401984	0.00567169	0.00184275	0.0030296	0.00154493	0.00319885	0.0254658	0.00124676	0.00198995	0.000200718	0.0226166	0.0198947	0.0099877	0.00140894	0.0011732	0.00843097	0.00595891	0.00600131	0.0048704	0.00237115	0.00675961	0.0201698	0.4831605	1.51684	0.0194629	0.146434	0.549156	1.82098	6.82902	51.3799	2.848347	3.139411	0.126138	0.0503069	0.015969	0.0264465	0.00189826	0.00155907	0.01032	0.0132597	0.00139549	0.00623878	0.0462338	0.0149446	0.00173049	0.000452659	0.0333638	0.000865274	0.00066777	0.0242349	0.0403626	0.0220214	0.041155	0.00435123	0.0214662	0.00240918	0.0133356	0.00152817	0.000193657	0.00102068	0.0591041	0.0106198	0.0149837	0.00486828	0.00800375	0.00408147	0.00845088	0.0672769	0.00329376	0.00525714	0.000530268	0.0597496	0.0525587	0.026386	0.0037222	0.00309942	0.0222733	0.0157425	0.0158546	0.0128669	0.00626422	0.0178579	0.0532856	0.192656	0.807344	0.1926555	0.3785226
19044	-749.3073	-819.205	69.89775	0.0102068	0.00383452	0.0101802	0.00784878	0.00106879	0.000211276	0.000901078	0.00095349	0.000213178	0.00278264	0.00289106	0.00146404	0.000962254	5.52854e-05	0.0160096	0.00309554	0.00373307	0.00693872	0.00557134	0.00474229	0.0104067	0.0190762	0.00159525	0.00158724	0.000244971	0.000831129	0.000194359	0.0018829	0.000644952	0.00198292	0.00270934	0.00579591	0.00413451	0.00280613	0.000926651	0.0239935	0.00320445	0.000130575	0.00206209	0.0082531	0.0521296	0.00247557	0.00607906	0.00211229	0.00476786	0.00838681	0.00584638	0.00259819	0.00686349	0.00694319	0.0150464	0.8345902	1.16541	0.014887	0.128491	0.527211	1.89677	7.78264	67.1728	3.042145	1.396386	0.0352716	0.013251	0.0351798	0.0271232	0.00369343	0.00073011	0.00311387	0.00329499	0.000736684	0.00961603	0.00999068	0.00505932	0.00332528	0.000191051	0.0553246	0.0106973	0.0129004	0.0239783	0.019253	0.016388	0.0359625	0.0659219	0.00551272	0.00548507	0.000846551	0.00287215	0.00067165	0.00650677	0.00222877	0.00685239	0.00936271	0.020029	0.0142877	0.00969718	0.00320224	0.0829146	0.0110737	0.00045123	0.007126	0.0285204	0.180145	0.00855488	0.0210075	0.00729949	0.0164764	0.0289824	0.0202034	0.0089786	0.0237183	0.0239937	0.0519962	0.109225	0.890775	0.1092248	0.2893755
19080	-740.8769	-810.932	70.05513	0.0285505	0.00131646	0.0215383	0.00796168	0.00081521	0.00132395	0.000793822	0.000213706	0.00229574	0.00193766	0.00961533	0.00302598	0.00398259	0.000269726	0.00771094	0.00385199	0.0033447	0.00969019	0.0204801	0.00729236	0.00450619	0.00124296	0.00653536	0.00278565	2.94762e-05	0.000452324	0.00230083	0.00869358	0.00593595	0.00412168	0.000429242	0.00739534	0.025372	0.00567521	0.000228337	0.0547511	0.00254645	0.00206663	0.00103642	0.0175579	0.0105634	0.00168833	0.0205816	0.00464738	0.0104247	0.00316315	0.00928543	0.0054774	0.0129985	0.00342717	0.0296865	0.7245802	1.27542	0.0229092	0.158552	0.562948	1.77636	6.30707	43.6506	2.730465	1.760219	0.0710889	0.0032779	0.053629	0.019824	0.00202982	0.00329654	0.00197656	0.000532114	0.00571623	0.00482464	0.0239415	0.0075345	0.00991638	0.000671601	0.0191997	0.00959119	0.00832808	0.0241279	0.0509941	0.0181575	0.0112201	0.00309488	0.0162726	0.00693608	7.33937e-05	0.00112626	0.00572891	0.0216464	0.0147801	0.0102627	0.00106879	0.0184139	0.0631746	0.0141309	0.000568543	0.136327	0.00634048	0.00514577	0.00258062	0.0437181	0.0263022	0.00420382	0.0512469	0.0115717	0.0259567	0.00787603	0.0231201	0.0136384	0.0323654	0.00853342	0.0739174	0.325183	0.674817	0.3251831	0.4016171
19116	-744.8764	-814.5743	69.69784	0.10277	0.118667	0.0845629	0.00951173	0.0086104	0.00319892	0.00307702	0.000134063	0.00371925	0.0135166	0.0169243	0.00196025	0.00172732	0.00167739	0.0226022	0.00445213	0.0144694	0.0123392	0.0550236	0.0800256	0.024239	0.0347647	0.00712352	0.00313094	0.00113002	0.0020306	0.0101295	0.00261719	0.0307544	0.0162529	0.00977299	0.0314294	0.0774472	0.0718268	0.029936	0.219339	0.0156231	0.0107505	0.000839423	0.0403998	0.00842408	0.0233756	0.0409446	0.00683859	0.00163304	0.0225226	0.0670964	0.0130776	0.0378654	0.0412536	0.0626165	0.7079393	1.292061	0.0522058	0.236934	0.63811	1.56713	4.22058	19.155	2.134905	1.825101	0.0674278	0.0778576	0.0554819	0.00624066	0.0056493	0.00209882	0.00201884	8.7959e-05	0.0024402	0.00886825	0.0111041	0.00128613	0.0011333	0.00110054	0.0148293	0.00292105	0.00949338	0.00809574	0.036101	0.0525049	0.0159032	0.0228092	0.00467375	0.00205421	0.00074141	0.00133228	0.00664599	0.00171714	0.020178	0.0106635	0.00641207	0.0206209	0.0508132	0.0471257	0.0196411	0.143909	0.0102504	0.00705339	0.000550747	0.0265063	0.00552705	0.0153367	0.0268638	0.00448681	0.00107144	0.0147771	0.0440221	0.00858022	0.0248435	0.0270665	0.0410828	0.230134	0.769866	0.2301343	1.524154
19152	-740.7066	-810.8008	70.09425	0.0627696	0.0150142	0.0384615	0.0128228	0.00314353	0.00133569	0.00741052	0.000650304	0.00292127	0.0120481	0.0105864	0.000686587	0.00803988	0.0108806	0.028724	0.00641246	0.00684847	0.00696289	0.0185535	0.00801433	0.0290356	0.0105991	0.0120683	0.00379466	0.00686415	0.00476824	0.00635193	0.00107321	0.00861791	0.0327485	0.000188444	0.0156064	0.0524705	0.02791	0.0114275	0.129944	0.00675747	0.00487467	0.0166459	0.0193744	0.0814488	0.0140511	0.0543885	0.00868033	0.000777204	0.00844016	0.0108556	0.0199547	0.0170425	0.010321	0.0368284	0.6155628	1.384437	0.0483387	0.228206	0.630681	1.58559	4.382	20.6873	2.190553	2.249059	0.0677714	0.0162106	0.0415264	0.0138446	0.00339402	0.00144212	0.00800103	0.000702124	0.00315405	0.0130082	0.01143	0.000741298	0.00868055	0.0117477	0.0310129	0.00692344	0.00739419	0.00751773	0.0200319	0.00865295	0.0313493	0.0114437	0.01303	0.00409704	0.00741112	0.0051482	0.00685809	0.00115873	0.00930463	0.0353581	0.00020346	0.01685	0.0566516	0.030134	0.0123381	0.140298	0.00729594	0.00526312	0.0179724	0.0209183	0.0879391	0.0151707	0.0587224	0.00937203	0.000839136	0.00911272	0.0117207	0.0215449	0.0184006	0.0111435	0.0397631	0.148096	0.851904	0.1480961	0.9261955
